Thus O
, O
caffeine B
( O
3 O
. O
3 O
mg O
/ O
kg O
) O
versus O
placebo O
was O
tested O
in O
48 O
healthy O
men O
( O
aged O
20 O
to O
35 O
years O
) O
selected O
after O
screening O
on O
2 O
separate O
occasions O
. O

After O
premedication O
with O
diazepam B
, O
glycopyrrolate B
and O
local O
anaesthesia O
, O
and O
induction O
with O
standard O
doses O
of O
ketamine B
, O
a O
maintenance O
dose O
of O
10 O
- O
20 O
microg O
/ O
kg O
/ O
min O
of O
ketamine B
proved O
safe O
and O
effective O
. O

