Pneumonitis B
, O
bilateral O
pleural B
effusions I
, O
echocardiographic O
evidence O
of O
cardiac B
tamponade I
, O
and O
positive O
autoantibodies O
developed O
in O
a O
43 O
- O
year O
- O
old O
man O
, O
who O
was O
receiving O
long O
- O
term O
sulfasalazine O
therapy O
for O
chronic O
ulcerative B
colitis I
. O

METHODS O
: O
Using O
immune O
stainings O
, O
semiquantitative O
measurement O
was O
performed O
under O
the O
electron O
microscope O
. O

Both O
incidents O
occurred O
within O
a O
year O
. O

METHODS O
: O
This O
was O
a O
multicenter O
, O
randomized O
, O
open O
- O
label O
study O
in O
adult O
smokers O
with O
heart B
disease I
, O
hypertension B
not O
controlled O
by O
medication O
, O
and O
/ O
or O
diabetes B
mellitus I
. O

HMG O
CoA O
reductase O
inhibitors O
. O

Prophylactic O
administration O
of O
lamivudine O
in O
patients O
who O
required O
immunosuppressive O
therapy O
seems O
to O
be O
safe O
, O
well O
tolerated O
and O
effective O
in O
preventing O
HBV O
reactivation O
. O

Immunolocalization O
of O
7H6 O
appears O
to O
closely O
correlate O
with O
paracellular O
permeability O
. O

The O
patient O
progressively O
developed O
petechiae B
and O
purpura B
on O
thorax O
and O
lower O
limbs O
. O

The O
release O
rate O
of O
epinephrine O
( O
control O
, O
6 O
. O
7 O
+ O
/ O
- O
0 O
. O
6 O
ng O
/ O
kg O
/ O
min O
) O
declined O
immediately O
during O
infusions O
of O
atrial O
natriuretic O
factor O
to O
a O
minimum O
of O
49 O
+ O
/ O
- O
5 O
% O
of O
control O
( O
p O
less O
than O
0 O
. O
001 O
) O
during O
0 O
. O
1 O
microgram O
/ O
kg O
/ O
min O
and O
to O
63 O
+ O
/ O
- O
5 O
% O
( O
0 O
. O
1 O
greater O
than O
p O
greater O
than O
0 O
. O
05 O
) O
or O
95 O
+ O
/ O
- O
13 O
% O
( O
not O
significant O
) O
during O
0 O
. O
3 O
or O
1 O
. O
0 O
microgram O
/ O
kg O
/ O
min O
. O

CONCLUSIONS O
: O
The O
combination O
of O
GEM O
and O
VNB O
is O
moderately O
active O
and O
well O
tolerated O
except O
in O
patients O
age O
> O
/ O
= O
75 O
years O
. O

Proteinuria O
increased O
significantly O
from O
a O
median O
of O
0 O
. O
13 O
g O
/ O
day O
( O
range O
0 O
- O
5 O
. O
7 O
) O
preswitch O
to O
0 O
. O
23 O
g O
/ O
day O
( O
0 O
- O
9 O
. O
88 O
) O
at O
24 O
months O
postswitch O
( O
p O
= O
0 O
. O
0024 O
) O
. O

This O
study O
was O
conducted O
to O
examine O
whether O
prolonged O
pretreatment O
with O
isoproterenol O
could O
abolish O
bromocriptine O
- O
induced O
tachycardia B
in O
conscious O
rats O
. O

Small O
- O
and O
medium O
- O
sized O
hepatic O
veins O
were O
blocked O
by O
thrombosis B
. O

However O
, O
when O
the O
patient O
was O
questioned O
about O
use O
of O
herbal O
products O
and O
supplements O
, O
the O
use O
of O
creatine O
monohydrate O
was O
revealed O
. O

Coronary B
aneurysm I
after O
implantation O
of O
a O
paclitaxel O
- O
eluting O
stent O
. O

Compared O
with O
placebo O
, O
modafinil O
decreased O
nighttime O
sleep O
latency O
and O
increased O
slow O
- O
wave O
sleep O
time O
in O
cocaine O
- O
dependent O
participants O
. O

Fewer O
than O
6 O
% O
of O
patients O
in O
either O
group O
were O
considered O
by O
the O
investigator O
to O
have O
a O
worsening O
of O
their O
overall O
disease O
condition O
during O
the O
study O
. O

VPU O
was O
more O
potent O
than O
VPA O
, O
exhibiting O
the O
median O
effective O
dose O
( O
ED O
( O
50 O
) O
) O
of O
49 O
mg O
/ O
kg O
in O
protecting O
rats O
against O
pilocarpine O
- O
induced O
seizure B
whereas O
the O
corresponding O
value O
for O
VPA O
was O
322 O
mg O
/ O
kg O
. O

Although O
a O
dose O
- O
response O
effect O
has O
been O
observed O
with O
cisplatin O
, O
the O
dose O
- O
limiting O
toxicities B
associated O
with O
cisplatin O
( O
e O
. O
g O
. O
, O
nephrotoxicity B
, O
ototoxicity B
, O
and O
neurotoxicity B
) O
have O
limited O
its O
use O
as O
a O
treatment O
for O
breast B
carcinoma I
. O

World O
Health O
Organization O
Grade O
3 O
- O
4 O
neutropenia B
and O
thrombocytopenia B
occurred O
in O
39 O
. O
9 O
% O
and O
11 O
. O
4 O
% O
of O
patients O
, O
respectively O
. O

