In O
the O
saline O
group O
, O
45 O
% O
of O
the O
mice O
developed O
large O
hematomas B
( O
i O
. O
e O
. O
, O
> O
15 O
microL O
) O
. O

The O
most O
common O
symptomatic O
adverse O
reactions O
were O
tremor B
or O
ataxia B
( O
35 O
% O
) O
, O
nausea B
and O
anorexia B
( O
8 O
% O
) O
, O
visual B
halos I
or I
blurring I
( O
6 O
% O
) O
, O
thyroid B
function I
abnormalities I
( O
6 O
% O
) O
and O
pulmonary B
interstitial I
infiltrates I
( O
5 O
% O
) O
. O

Vasoconstriction O
appears O
to O
be O
the O
common O
mechanism O
of O
action O
leading O
to O
a O
wide O
range O
of O
fetal B
anomalies I
. O

Thus O
, O
we O
hypothesized O
that O
the O
activation O
of O
PARP O
may O
contribute O
to O
the O
DOX O
- O
induced O
cardiotoxicity B
. O

Ketoprofen O
but O
not O
acetaminophen O
impaired O
platelet O
function O
in O
patients O
with O
SAH B
. O

Effect O
of O
intravenous O
metoprolol O
or O
intravenous O
metoprolol O
plus O
glucagon O
on O
dobutamine O
- O
induced O
myocardial B
ischemia I
. O

It O
is O
likely O
that O
the O
hypersensitivity B
( O
eosinophilic B
) O
myocarditis B
was O
related O
to O
dobutamine O
infusion O
therapy O
. O

Serum O
alpha O
- O
GST O
levels O
were O
significantly O
elevated O
by O
day O
4 O
, O
which O
corresponded O
to O
hepatotoxicity B
as O
shown O
by O
the O
increasing O
incidence O
of O
inflammation B
of O
the O
liver O
capsule O
, O
necrosis B
, O
and O
steatosis B
throughout O
the O
study O
. O

Cardiac B
arrest I
in O
a O
child O
with O
cerebral B
palsy I
undergoing O
sevoflurane O
induction O
of O
anesthesia O
after O
preoperative O
clonidine O
. O

