Mutation O
of O
the O
consensus B
AP I
- I
1 I
/ I
CRE I
site I
within O
ZII B
abolished O
the O
inducibility O
of O
Zp B
by O
HHV O
- O
6 O
, O
whereas O
positioning O
of O
the O
ZII B
domain I
upstream O
of O
the O
beta B
- I
globin I
minimal I
promoter I
conferred O
responsiveness O
following O
HHV O
- O
6 O
infection O
. O

Glycoprotein B
( I
GP I
) I
IX I
is O
a O
subunit O
of O
the O
von B
Willebrand I
receptor I
, O
GPIb B
- I
V I
- I
IX I
, O
which O
mediates O
adhesion O
of O
platelets O
to O
the O
subendothelium O
of O
damaged O
blood O
vessels O
. O

OBF B
- I
1 I
, O
a O
novel B
B I
cell I
- I
specific I
coactivator I
that O
stimulates O
immunoglobulin B
promoter I
activity O
through O
association O
with O
octamer B
- I
binding I
proteins I
. O

In O
summary O
, O
CD40 B
signaling O
preferentially O
induces O
SAPK B
but O
not O
MAPK B
. O

We O
found O
a O
wide O
range O
of O
TCR B
affinities O
among O
the O
different O
clonotypes O
that O
segregated O
with O
Vbeta O
usage O
. O

Finally O
, O
we O
show O
by O
both O
footprint O
analysis O
and O
functional O
assays O
that O
the O
ability O
of O
the O
G B
+ I
C I
- I
rich I
region I
to O
increase O
alpha B
- I
globin I
promoter I
activity O
from O
a O
stably O
integrated O
alpha B
- I
globin I
gene I
is O
mediated O
by O
its O
multiple B
binding I
sites I
for O
the O
transcription B
factor I
Sp1 B
. O

