One O
patient O
showed O
no O
recovery O
of O
later O
waves O
and O
a O
delayed O
profound O
sensorineural B
hearing I
loss I
. O

Recurrent O
reversible O
acute B
renal I
failure I
from O
amphotericin O
. O

Almost O
36 O
% O
of O
patients O
taking O
rizatriptan O
were O
pain B
free O
at O
2 O
h O
and O
had O
no O
recurrence O
or O
need O
for O
additional O
medication O
within O
24 O
h O
, O
compared O
to O
20 O
% O
of O
patients O
on O
ergotamine O
/ O
caffeine O
( O
p O
< O
or O
= O
0 O
. O
001 O
) O
. O

Three O
patients O
on O
acetazolamide O
( O
15 O
% O
) O
developed O
renal B
calculi I
. O

Warfarin O
- O
induced O
artery B
calcification I
is O
accelerated O
by O
growth O
and O
vitamin O
D O
. O

Changes O
in O
depressive B
status O
associated O
with O
topical O
beta O
- O
blockers O
. O

Levodopa O
- O
induced O
dyskinesias B
( O
LIDs B
) O
present O
a O
major O
problem O
for O
the O
long O
- O
term O
management O
of O
Parkinson B
' I
s I
disease I
( O
PD B
) O
patients O
. O

Additional O
studies O
of O
these O
murine O
strains O
may O
be O
useful O
for O
investigating O
genetic O
influences O
on O
cocaine O
- O
induced O
seizures B
. O

Together O
, O
these O
results O
suggest O
that O
the O
beta4 O
and O
the O
alpha3 O
subunits O
are O
mediators O
of O
nicotine O
- O
induced O
seizures B
and O
hypolocomotion B
. O

Prenatal O
exposure O
to O
selective O
COX O
- O
2 O
inhibitors O
does O
not O
increase O
the O
risk O
of O
ventricular B
septal I
and I
midline I
defects I
in O
rat O
when O
compared O
to O
non O
- O
selective O
drugs O
and O
historic O
control O
. O

In O
the O
patient O
described O
, O
the O
presence O
of O
asterixis B
during O
infusion O
of O
ifosfamide O
, O
normal O
laboratory O
findings O
and O
imaging O
studies O
and O
the O
resolution O
of O
symptoms O
following O
the O
discontinuation O
of O
the O
drug O
suggest O
that O
negative O
myoclonus B
is O
associated O
with O
the O
use O
of O
IFX O
. O

Hyperkalemia B
has O
recently O
been O
recognized O
as O
a O
complication O
of O
nonsteroidal O
antiinflammatory O
agents O
( O
NSAID O
) O
such O
as O
indomethacin O
. O

The O
difference O
in O
the O
percentage O
of O
patients O
with O
a O
50 O
% O
reduction O
in O
their O
nausea B
was O
12 O
. O
6 O
% O
( O
95 O
% O
CI O
- O
4 O
. O
6 O
% O
to O
29 O
. O
8 O
% O
) O
. O

METHODS O
: O
The O
objective O
of O
this O
study O
was O
to O
determine O
the O
feasibility O
, O
response O
rate O
, O
and O
toxicity B
of O
a O
paclitaxel O
, O
cisplatin O
, O
and O
gemcitabine O
combination O
to O
treat O
metastatic O
NSCLC B
. O

We O
postulate O
that O
by O
virtue O
of O
its O
direct O
blocking O
action O
on O
IKr O
, O
ketoconazole O
alone O
may O
prolong O
QT O
interval O
and O
induce O
TdP B
. O

Both O
obstructive B
( I
P I
less I
than I
0 I
. I
05 I
) I
and I
central I
apnoea I
( O
P O
less O
than O
0 O
. O
05 O
) O
occurred O
more O
frequently O
in O
patients O
who O
had O
a O
morphine O
infusion O
. O

In O
the O
present O
work O
we O
assessed O
the O
effect O
of O
treatment O
of O
rats O
with O
gum O
Arabic O
on O
acute B
renal I
failure I
induced O
by O
gentamicin O
( O
GM O
) O
nephrotoxicity B
. O

Cerebral O
blood O
flow O
and O
metabolism O
during O
isoflurane O
- O
induced O
hypotension B
in O
patients O
subjected O
to O
surgery O
for O
cerebral B
aneurysms I
. O

Differential O
effects O
of O
systemically O
administered O
ketamine O
and O
lidocaine O
on O
dynamic O
and O
static O
hyperalgesia B
induced O
by O
intradermal O
capsaicin O
in O
humans O
. O

In O
this O
study O
, O
we O
investigated O
the O
therapeutic O
potential O
of O
bone O
marrow O
mononuclear O
cells O
( O
BMCs O
) O
in O
a O
model O
of O
epilepsy B
induced O
by O
pilocarpine O
in O
rats O
. O

For O
previously O
treated O
advanced O
breast B
cancer I
, O
there O
is O
no O
standard O
second O
- O
line O
therapy O
. O

A O
transient O
neurological B
deficit I
following O
intrathecal O
injection O
of O
1 O
% O
hyperbaric O
bupivacaine O
for O
unilateral O
spinal O
anaesthesia O
. O

The O
bronchodilator O
effects O
of O
a O
single O
dose O
of O
ipratropium O
bromide O
aerosol O
( O
36 O
micrograms O
) O
and O
short O
- O
acting O
theophylline O
tablets O
( O
dose O
titrated O
to O
produce O
serum O
levels O
of O
10 O
- O
20 O
micrograms O
/ O
mL O
) O
were O
compared O
in O
a O
double O
- O
blind O
, O
placebo O
- O
controlled O
crossover O
study O
in O
21 O
patients O
with O
stable O
, O
chronic B
obstructive I
pulmonary I
disease I
. O

Early O
trials O
of O
cisplatin O
and O
amifostine O
also O
suggested O
that O
the O
incidence O
and O
severity O
of O
cisplatin O
- O
induced O
nephrotoxicity B
, O
ototoxicity B
, O
and O
neuropathy B
were O
reduced O
. O

In O
8 O
patients O
followed O
for O
24 O
weeks O
, O
gallbladder O
contractility O
remained O
depressed B
throughout O
therapy O
. O

In O
both O
cases O
normal O
plasma O
and O
urinary O
free O
cortisol O
levels O
had O
been O
achieved O
following O
ketoconazole O
therapy O
, O
yet O
continuous O
blood O
pressure O
monitoring O
demonstrated O
hypertension B
31 O
( O
patient O
1 O
) O
and O
52 O
weeks O
( O
patient O
2 O
) O
after O
treatment O
. O

In O
several O
models O
of O
hypertension B
, O
elevation O
of O
intracellular O
sodium O
level O
was O
documented O
in O
cardiac O
tissue O
. O

Srl O
should O
be O
used O
with O
ACEi O
/ O
ARB O
therapy O
and O
patients O
monitored O
for O
proteinuria B
and O
increased O
renal B
dysfunction I
. O

Improved O
outcomes O
among O
patients O
with O
head B
and I
neck I
carcinomas I
require O
investigations O
of O
new O
drugs O
for O
induction O
therapy O
. O

RESULTS O
: O
Twenty O
- O
eight O
patients O
( O
24 O
% O
) O
developed O
increased O
proteinuria B
from O
baseline O
during O
their O
post O
- O
transplantation O
course O
. O

Myasthenia B
gravis I
caused O
by O
penicillamine O
and O
chloroquine O
therapy O
for O
rheumatoid B
arthritis I
. O

Reversibility O
of O
captopril O
- O
induced O
renal B
insufficiency I
after O
prolonged O
use O
in O
an O
unusual O
case O
of O
renovascular B
hypertension I
. O

Subjects O
with O
SNHL B
were O
submitted O
to O
DFO O
reduction O
or O
temporary O
withdrawal O
. O

In O
the O
same O
experimental O
conditions O
, O
PG O
- O
9 O
( O
5 O
- O
20 O
microg O
per O
mouse O
, O
i O
. O
c O
. O
v O
. O
) O
was O
also O
able O
to O
prevent O
antimuscarine O
- O
induced O
amnesia B
, O
demonstrating O
a O
central O
localization O
of O
the O
activity O
. O

By O
understanding O
the O
underlying O
mechanism O
of O
absence B
epilepsy I
, O
we O
can O
avoid O
the O
inappropriate O
use O
of O
anticonvulsants O
in O
children O
with O
epilepsy B
and O
prevent O
drug O
- O
induced O
absence B
seizures I
. O

