It O
has O
been O
demonstrated O
that O
interferon B
- I
gamma I
( O
IFN B
- I
gamma I
) O
and O
interleukin B
- I
10 I
( O
IL B
- I
10 I
) O
have O
various O
reverse O
effects O
on O
macrophages O
; O
however O
, O
the O
molecular O
mechanism O
of O
this O
difference O
has O
not O
been O
fully O
understood O
. O

CONCLUSIONS O
: O
Leukocyte O
adhesion O
to O
the O
corneal O
endothelium O
was O
shown O
to O
be O
mediated O
by O
CD18 B
expressed O
on O
activated O
leukocytes O
. O

The O
mapping O
of O
the O
cis B
- I
acting I
genetic I
cis I
- I
acting I
segment I
( O
oriP B
) O
required O
for O
viral O
episomal O
maintenance O
is O
reported O
here O
. O

alpha B
4 I
integrins I
mediate O
cell O
- O
cell O
and O
cell O
- O
extracellular O
matrix O
interactions O
that O
are O
critical O
for O
maturation O
and O
function O
of O
the O
immune O
system O
as O
well O
as O
differentiation O
of O
skeletal O
muscle O
. O

To O
understand O
the O
function O
of O
AML1 B
during O
B O
cell O
differentiation O
, O
we O
analyzed O
regulatory B
regions I
of O
B B
cell I
- I
specific I
genes I
for O
potential O
AML1 B
- I
binding I
sites I
and O
have O
identified O
a O
putative O
AML1 B
- I
binding I
site I
in O
the O
promoter O
of O
the O
B B
cell I
- I
specific I
tyrosine I
kinase I
gene I
, I
blk I
. O

Binding O
characteristics O
of O
the O
glucocorticoid B
receptor I
in O
peripheral O
blood O
lymphocytes O
in O
multiple O
sclerosis O
. O

However O
, O
kinase B
C I
activation O
( O
PMA O
stimulation O
) O
combined O
with O
either O
cAMP O
( O
forskolin O
plus O
MIX O
) O
or O
calcium O
stimulation O
( O
ionophore O
) O
leads O
to O
greatly O
enhanced O
c B
- I
fos I
induction O
. O

Increased O
[ O
Ca2 O
+ O
] O
i O
activates O
Ca2 B
+ I
/ I
calmodulin I
- I
dependent I
kinases I
including O
the O
multifunctional O
Ca2 B
+ I
/ I
calmodulin I
- I
dependent I
protein I
kinase I
II I
( O
CaM B
- I
K I
II I
) O
, O
as O
well O
as O
calcineurin B
, O
a O
type B
2B I
protein I
phosphatase I
. O

Scatchard O
plot O
analysis O
revealed O
Kd O
values O
of O
7 O
. O
1 O
nM O
and O
0 O
. O
15 O
nM O
for O
( O
+ O
) O
- O
pentazocine O
and O
SR O
31747A O
, O
respectively O
, O
indicating O
an O
affinity O
of O
SR B
- I
BP I
50 O
- O
fold O
higher O
for O
SR O
31747A O
than O
for O
pentazocine O
. O

Corticosteroid B
receptors I
in O
lymphocytes O
: O
a O
possible O
marker O
of O
brain O
involution O
? O

The O
full O
differentiation O
response O
with O
combinations O
of O
analogs O
and O
TPA O
was O
inhibited O
50 O
% O
by O
the O
membrane O
permeable O
Ca2 O
+ O
chelator O
, O
1 O
, O
2 O
- O
bis O
( O
o O
- O
aminophenoxy O
) O
- O
ethane O
- O
N O
, O
N O
, O
N O
' O
, O
N O
' O
- O
tetraacetic O
acid O
( O
BAPTA O
- O
AM O
) O
or O
calpain B
inhibitor O
I O
. O

Several O
cell O
lines O
of O
hematopoietic O
origin O
including O
the O
leukemic O
T O
cell O
line O
HPB O
. O
ALL O
and O
the O
erythroleukemic O
cell O
line O
K562 O
were O
responsive O
to O
thrombin B
, O
whereas O
others O
such O
as O
THP1 O
, O
a O
myelomonocytic O
cell O
line O
, O
and O
BL2 O
, O
a O
Burkitt O
lymphoma O
were O
refractory O
to O
thrombin B
or O
TRP O
stimulation O
. O

Rheumatoid O
arthritis O
synovial O
tissue O
was O
examined O
and O
compared O
with O
osteoarthritis O
tissue O
for O
the O
presence O
of O
the O
nuclear B
transcription I
factor I
C I
/ I
EBP I
beta I
( I
NF I
- I
IL I
- I
6 I
) I
. O

The O
DNA O
- O
binding O
properties O
of O
two B
heat I
shock I
factors I
, O
HSF1 B
and O
HSF3 B
, O
are O
induced O
in O
the O
avian O
erythroblast O
cell O
line O
HD6 O
. O

Importantly O
, O
constitutive O
expression O
of O
Rev B
M10 I
did O
not O
alter O
the O
secretion O
of O
interleukin B
2 I
in O
response O
to O
mitogen O
stimulation O
of O
EL O
- O
4 O
and O
Jurkat O
cells O
. O

The O
class B
II I
major I
histocompatibility I
complex I
gene I
HLA B
- I
DRA I
is O
expressed O
in O
B O
cells O
, O
activated O
T O
lymphocytes O
, O
and O
in O
antigen O
- O
presenting O
cells O
. O

Thus O
our O
data O
demonstrate O
that O
BLR1 B
is O
a O
target O
gene O
for O
Oct B
- I
2 I
, O
Bob1 B
, O
and O
members O
of O
the O
NF B
- I
kappaB I
/ I
Rel I
family I
and O
provides O
a O
link O
to O
the O
impaired O
B O
cell O
functions O
in O
mice O
deficient O
for O
these O
factors O
. O

Transfected O
U937 O
cells O
stably O
overexpressing O
PKC B
- I
zeta I
displayed O
a O
longer O
doubling O
time O
, O
lower O
saturation O
density O
at O
confluency O
, O
and O
an O
increase O
in O
adherence O
to O
plastic O
as O
compared O
to O
control O
cells O
. O

Expression O
of O
other O
adhesion B
molecules I
such O
as O
lymphocyte B
function I
associated I
- I
antigen I
- I
1 I
( O
CD11a B
/ I
CD18 I
) O
and O
CD54 B
were O
unaffected O
. O

In O
parallel O
with O
such O
differentiation O
, O
HIV O
transcription O
, O
monitored O
using O
an O
HIV B
long I
terminal I
repeat I
reporter I
gene I
construct I
, O
is O
activated O
in O
such O
cells O
under O
the O
influence O
of O
enhanced O
NF B
- I
kappa I
B I
expression O
. O

Addition O
of O
TFE B
- I
3 I
, O
which O
binds O
to O
an O
E B
- I
box I
motif I
upstream O
of O
the O
LEF B
- I
1 I
and I
Ets I
- I
1 I
sites I
, O
further O
augments O
transcription O
in O
this O
system O
. O

T O
cell O
- O
specific O
negative O
regulation O
of O
transcription O
of O
the O
human B
cytokine I
IL I
- I
4 I
. O

