Absences O
were O
aggravated O
in O
both O
cases O
where O
vigabatrin O
was O
added O
on O
to O
concurrent O
treatment O
. O

The O
infusion O
was O
discontinued O
either O
when O
there O
was O
no O
muscular O
response O
to O
tetanic B
stimulation O
of O
the O
ulnar O
nerve O
or O
when O
Sch O
120 O
mg O
was O
exceeded O
. O

In O
our O
experience O
and O
according O
to O
the O
literature O
, O
FK506 O
does O
not O
seem O
to O
cross O
- O
react O
with O
cyclosporin O
A O
( O
CyA O
) O
, O
an O
immuno O
- O
suppressive O
drug O
already O
known O
to O
induce O
MAHA B
. O

Arterial O
hypertension B
as O
a O
complication O
of O
prolonged O
ketoconazole O
treatment O
. O

This O
imply O
an O
incidence O
of O
1 O
. O
7 O
/ O
100 O
, O
000 O
treatment O
years O
. O

METHODS O
: O
Following O
induction O
of O
anesthesia O
by O
fentanyl O
( O
0 O
. O
15 O
mg O
kg O
( O
- O
1 O
) O
) O
and O
propofol O
( O
2 O
. O
0 O
mg O
kg O
( O
- O
1 O
) O
) O
, O
13 O
patients O
received O
phenylephrine O
( O
0 O
. O
1 O
mg O
iv O
) O
and O
12 O
patients O
received O
ephedrine O
( O
10 O
mg O
iv O
) O
to O
restore O
mean O
arterial O
pressure O
( O
MAP O
) O
. O

A O
34 O
- O
year O
- O
old O
lady O
developed O
a O
constellation O
of O
dermatitis B
, O
fever B
, O
lymphadenopathy B
and O
hepatitis B
, O
beginning O
on O
the O
17th O
day O
of O
a O
course O
of O
oral O
sulphasalazine O
for O
sero O
- O
negative O
rheumatoid B
arthritis I
. O

Antagonism O
between O
interleukin O
3 O
and O
erythropoietin O
in O
mice O
with O
azidothymidine O
- O
induced O
anemia B
and O
in O
bone O
marrow O
endothelial O
cells O
. O

The O
finding O
of O
cocaine O
- O
induced O
vasoconstriction O
in O
segments O
of O
( O
noninnervated O
) O
human O
umbilical O
artery O
suggests O
that O
the O
presence O
or O
absence O
of O
intact O
innervation O
is O
not O
sufficient O
to O
explain O
the O
discrepant O
data O
involving O
the O
possibility O
of O
alpha O
- O
mediated O
effects O
. O

CONCLUSIONS O
: O
Spironolactone O
- O
induced O
hyperkalemia B
and O
renal B
insufficiency I
are O
more O
common O
in O
our O
clinical O
experience O
than O
reported O
previously O
. O

RESULTS O
: O
Head O
- O
up O
tilt O
caused O
systolic B
orthostatic I
hypotension I
which O
was O
marked O
in O
six O
of O
20 O
PD B
patients O
on O
selegiline O
, O
one O
of O
whom O
lost O
consciousness O
with O
unrecordable O
blood O
pressures O
. O

It O
could O
be O
inferred O
that O
gum O
Arabic O
treatment O
has O
induced O
a O
modest O
amelioration O
of O
some O
of O
the O
histological O
and O
biochemical O
indices O
of O
GM O
nephrotoxicity B
. O

Such O
systemic O
lipopolysaccharide O
treatment O
mitigated O
methamphetamine O
- O
induced O
striatal O
dopamine O
and O
3 O
, O
4 O
- O
dihydroxyphenylacetic O
acid O
depletions O
in O
a O
dose O
- O
dependent O
manner O
. O

A O
Phase O
II O
trial O
of O
cisplatin O
plus O
WR O
- O
2721 O
( O
amifostine O
) O
for O
metastatic O
breast B
carcinoma I
: O
an O
Eastern O
Cooperative O
Oncology O
Group O
Study O
( O
E8188 O
) O
. O

Acute O
hepatitis B
, O
autoimmune B
hemolytic I
anemia I
, O
and O
erythroblastocytopenia B
induced O
by O
ceftriaxone O
. O

However O
, O
the O
threshold O
( O
61 O
. O
6 O
+ O
/ O
- O
8 O
. O
7 O
mg O
. O
l O
( O
- O
1 O
) O
) O
during O
1 O
. O
6 O
% O
sevoflurane O
was O
not O
significant O
from O
that O
during O
0 O
. O
8 O
% O
sevoflurane O
, O
indicating O
a O
celling O
effect O
. O

This O
was O
further O
evidenced O
by O
absence O
of O
oxygen O
consumption O
and O
hemoglobin O
oxidation O
both O
determined O
in O
parallel O
with O
TAM O
- O
induced O
hemolysis B
. O

These O
observations O
indicate O
that O
initial O
hopes O
that O
sulindac O
may O
not O
be O
associated O
with O
the O
adverse O
renal O
effects O
of O
other O
NSAID O
are O
probably O
not O
justified O
. O

Electrocardiographic O
evidence O
of O
myocardial B
injury I
in O
psychiatrically O
hospitalized O
cocaine O
abusers O
. O

