Effect O
of O
ROS O
on O
B B
. I
burgdorferi I
cells O

Heads O
of O
postanatal O
two O
days O
old O
mice B
were O
decapitated O
and O
soaked O
in O
PFA O
4 O
% O
for O
24 O
hours O
, O
at O
4 O
degrees O
C O
and O
transferred O
into O
sucrose O
solution O
until O
sectioning O
on O
cryostat O
apparatus O
( O
16 O
micro O
m O
thickness O
; O
Leica O
CM3000 O
) O
. O

It O
is O
not O
possible O
to O
test O
in O
a O
controlled O
trial O
whether O
travel O
causes O
an O
increase O
in O
blood O
clots O
, O
so O
the O
next O
best O
way O
of O
studying O
this O
problem O
is O
to O
do O
a O
case O
- O
control O
study O
, O
in O
which O
people B
with O
blood O
clots O
( O
cases O
) O
are O
compared O
with O
similar O
people B
who O
don O
' O
t O
have O
a O
blood O
clot O
( O
controls O
- O
- O
in O
this O
case O
, O
the O
partners O
of O
the O
cases O
) O
, O
and O
the O
differences O
in O
a O
number O
of O
contributing O
factors O
are O
assessed O
. O

The O
primitive O
e O
- O
waste O
recycling O
activities O
may O
contribute O
to O
the O
elevated O
BLLs O
in O
children B
living O
in O
Guiyu O
. O

